cidade,data_previsao,temperatura,umidade,proba_chuva,latitude,longitude
Barreiras,2026-04-12 06:00:00,22.3,67,0.0,-12.1528,-44.99
Barreiras,2026-04-12 09:00:00,21.13,69,0.0,-12.1528,-44.99
Barreiras,2026-04-12 12:00:00,27.99,52,0.0,-12.1528,-44.99
Barreiras,2026-04-12 15:00:00,33.27,35,0.0,-12.1528,-44.99
Barreiras,2026-04-12 18:00:00,32.4,38,0.0,-12.1528,-44.99
Barreiras,2026-04-12 21:00:00,26.83,55,0.0,-12.1528,-44.99
Barreiras,2026-04-13 00:00:00,24.76,60,0.0,-12.1528,-44.99
Barreiras,2026-04-13 03:00:00,24.5,60,0.0,-12.1528,-44.99
Barreiras,2026-04-13 06:00:00,24.12,63,0.0,-12.1528,-44.99
Barreiras,2026-04-13 09:00:00,21.66,73,0.0,-12.1528,-44.99
Barreiras,2026-04-13 12:00:00,27.8,53,0.0,-12.1528,-44.99
Barreiras,2026-04-13 15:00:00,32.96,37,0.0,-12.1528,-44.99
Barreiras,2026-04-13 18:00:00,30.5,44,0.0,-12.1528,-44.99
Barreiras,2026-04-13 21:00:00,27.43,52,0.0,-12.1528,-44.99
Barreiras,2026-04-14 00:00:00,24.37,61,0.0,-12.1528,-44.99
Barreiras,2026-04-14 03:00:00,26.24,53,0.0,-12.1528,-44.99
Barreiras,2026-04-14 06:00:00,21.25,91,100.0,-12.1528,-44.99
Barreiras,2026-04-14 09:00:00,20.97,90,28.0,-12.1528,-44.99
Barreiras,2026-04-14 12:00:00,25.57,66,0.0,-12.1528,-44.99
Barreiras,2026-04-14 15:00:00,32.95,37,0.0,-12.1528,-44.99
Barreiras,2026-04-14 18:00:00,29.99,48,0.0,-12.1528,-44.99
Barreiras,2026-04-14 21:00:00,27.24,53,0.0,-12.1528,-44.99
Barreiras,2026-04-15 00:00:00,26.12,56,0.0,-12.1528,-44.99
Barreiras,2026-04-15 03:00:00,25.52,56,0.0,-12.1528,-44.99
Barreiras,2026-04-15 06:00:00,21.92,68,0.0,-12.1528,-44.99
Barreiras,2026-04-15 09:00:00,20.86,75,0.0,-12.1528,-44.99
Barreiras,2026-04-15 12:00:00,27.71,53,0.0,-12.1528,-44.99
Barreiras,2026-04-15 15:00:00,31.75,41,0.0,-12.1528,-44.99
Barreiras,2026-04-15 18:00:00,33.49,34,0.0,-12.1528,-44.99
Barreiras,2026-04-15 21:00:00,28.71,44,0.0,-12.1528,-44.99
Barreiras,2026-04-16 00:00:00,27.29,48,0.0,-12.1528,-44.99
Barreiras,2026-04-16 03:00:00,26.12,52,0.0,-12.1528,-44.99
Barreiras,2026-04-16 06:00:00,25.34,51,0.0,-12.1528,-44.99
Barreiras,2026-04-16 09:00:00,22.2,61,0.0,-12.1528,-44.99
Balsas,2026-04-11 12:00:00,23.78,88,100.0,-7.5325,-46.0356
Balsas,2026-04-11 15:00:00,28.28,65,93.0,-7.5325,-46.0356
Balsas,2026-04-11 18:00:00,31.84,48,57.0,-7.5325,-46.0356
Balsas,2026-04-11 21:00:00,27.1,69,0.0,-7.5325,-46.0356
Balsas,2026-04-12 00:00:00,25.01,71,0.0,-7.5325,-46.0356
Balsas,2026-04-12 03:00:00,25.54,67,0.0,-7.5325,-46.0356
Balsas,2026-04-12 06:00:00,23.55,75,0.0,-7.5325,-46.0356
Balsas,2026-04-12 09:00:00,22.55,82,0.0,-7.5325,-46.0356
Balsas,2026-04-12 12:00:00,27.57,69,0.0,-7.5325,-46.0356
Balsas,2026-04-12 15:00:00,31.09,55,72.0,-7.5325,-46.0356
Balsas,2026-04-12 18:00:00,30.13,62,34.0,-7.5325,-46.0356
Balsas,2026-04-12 21:00:00,26.77,73,0.0,-7.5325,-46.0356
Balsas,2026-04-13 00:00:00,24.06,88,74.0,-7.5325,-46.0356
Balsas,2026-04-13 03:00:00,23.32,91,69.0,-7.5325,-46.0356
Balsas,2026-04-13 06:00:00,23.23,91,12.0,-7.5325,-46.0356
Balsas,2026-04-13 09:00:00,22.3,93,46.0,-7.5325,-46.0356
Balsas,2026-04-13 12:00:00,27.0,75,40.0,-7.5325,-46.0356
Balsas,2026-04-13 15:00:00,30.88,54,100.0,-7.5325,-46.0356
Balsas,2026-04-13 18:00:00,27.55,75,100.0,-7.5325,-46.0356
Balsas,2026-04-13 21:00:00,26.27,79,63.0,-7.5325,-46.0356
Balsas,2026-04-14 00:00:00,24.17,85,37.0,-7.5325,-46.0356
Balsas,2026-04-14 03:00:00,23.23,88,0.0,-7.5325,-46.0356
Balsas,2026-04-14 06:00:00,22.37,91,26.0,-7.5325,-46.0356
Balsas,2026-04-14 09:00:00,21.37,96,100.0,-7.5325,-46.0356
Balsas,2026-04-14 12:00:00,27.17,75,100.0,-7.5325,-46.0356
Balsas,2026-04-14 15:00:00,29.99,60,100.0,-7.5325,-46.0356
Balsas,2026-04-14 18:00:00,27.69,76,100.0,-7.5325,-46.0356
Balsas,2026-04-14 21:00:00,25.44,83,55.0,-7.5325,-46.0356
Balsas,2026-04-15 00:00:00,23.97,89,20.0,-7.5325,-46.0356
Balsas,2026-04-15 03:00:00,23.12,91,0.0,-7.5325,-46.0356
Balsas,2026-04-15 06:00:00,22.53,92,0.0,-7.5325,-46.0356
Balsas,2026-04-15 09:00:00,21.79,96,94.0,-7.5325,-46.0356
Balsas,2026-04-15 12:00:00,26.58,78,82.0,-7.5325,-46.0356
Balsas,2026-04-15 15:00:00,29.38,66,100.0,-7.5325,-46.0356
Balsas,2026-04-15 18:00:00,28.16,75,100.0,-7.5325,-46.0356
Balsas,2026-04-15 21:00:00,25.01,86,100.0,-7.5325,-46.0356
Balsas,2026-04-16 00:00:00,23.72,90,80.0,-7.5325,-46.0356
Balsas,2026-04-16 03:00:00,22.87,93,0.0,-7.5325,-46.0356
Balsas,2026-04-16 06:00:00,22.49,94,0.0,-7.5325,-46.0356
Balsas,2026-04-16 09:00:00,21.49,97,100.0,-7.5325,-46.0356
Gurupi,2026-04-11 12:00:00,23.71,85,0.0,-11.7292,-49.0686
Gurupi,2026-04-11 15:00:00,26.8,77,100.0,-11.7292,-49.0686
Gurupi,2026-04-11 18:00:00,29.51,69,100.0,-11.7292,-49.0686
Gurupi,2026-04-11 21:00:00,27.24,80,83.0,-11.7292,-49.0686
Gurupi,2026-04-12 00:00:00,25.39,84,66.0,-11.7292,-49.0686
Gurupi,2026-04-12 03:00:00,24.18,89,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 06:00:00,24.29,89,88.0,-11.7292,-49.0686
Gurupi,2026-04-12 09:00:00,22.62,92,36.0,-11.7292,-49.0686
Gurupi,2026-04-12 12:00:00,26.61,81,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 15:00:00,29.97,60,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 18:00:00,31.43,57,80.0,-11.7292,-49.0686
Gurupi,2026-04-12 21:00:00,27.22,73,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 00:00:00,25.89,73,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 03:00:00,23.73,84,84.0,-11.7292,-49.0686
Gurupi,2026-04-13 06:00:00,22.96,87,87.0,-11.7292,-49.0686
Gurupi,2026-04-13 09:00:00,22.9,87,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 12:00:00,26.47,74,24.0,-11.7292,-49.0686
Gurupi,2026-04-13 15:00:00,30.63,56,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 18:00:00,31.9,50,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 21:00:00,27.8,69,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 00:00:00,25.57,71,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 03:00:00,24.01,79,20.0,-11.7292,-49.0686
Gurupi,2026-04-14 06:00:00,23.45,80,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 09:00:00,22.42,80,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 12:00:00,27.14,66,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 15:00:00,30.97,52,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 18:00:00,32.31,48,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 21:00:00,27.64,63,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 00:00:00,25.93,68,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 03:00:00,24.86,71,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 06:00:00,23.51,78,20.0,-11.7292,-49.0686
Gurupi,2026-04-15 09:00:00,23.2,77,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 12:00:00,27.1,66,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 15:00:00,30.92,50,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 18:00:00,31.46,50,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 21:00:00,27.21,68,0.0,-11.7292,-49.0686
Gurupi,2026-04-16 00:00:00,25.44,69,0.0,-11.7292,-49.0686
Gurupi,2026-04-16 03:00:00,24.51,71,0.0,-11.7292,-49.0686
Gurupi,2026-04-16 06:00:00,23.5,75,0.0,-11.7292,-49.0686
Gurupi,2026-04-16 09:00:00,22.79,79,0.0,-11.7292,-49.0686
Uruçuí,2026-04-12 12:00:00,24.25,80,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 15:00:00,28.93,61,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 18:00:00,33.25,41,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 21:00:00,28.17,61,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 00:00:00,25.72,70,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 03:00:00,24.42,74,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 06:00:00,24.39,75,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 09:00:00,22.87,82,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 12:00:00,28.64,62,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 15:00:00,30.18,60,100.0,-7.2294,-44.5561
Uruçuí,2026-04-13 18:00:00,28.88,68,97.0,-7.2294,-44.5561
Uruçuí,2026-04-13 21:00:00,25.96,81,30.0,-7.2294,-44.5561
Uruçuí,2026-04-14 00:00:00,24.68,83,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 03:00:00,24.02,85,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 06:00:00,22.71,91,51.0,-7.2294,-44.5561
Uruçuí,2026-04-14 09:00:00,21.96,95,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 12:00:00,26.73,76,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 15:00:00,29.18,64,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 18:00:00,30.02,60,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 21:00:00,26.3,76,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 00:00:00,24.95,79,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 03:00:00,23.39,89,76.0,-7.2294,-44.5561
Uruçuí,2026-04-15 06:00:00,22.34,96,100.0,-7.2294,-44.5561
Uruçuí,2026-04-15 09:00:00,22.29,95,28.0,-7.2294,-44.5561
Uruçuí,2026-04-15 12:00:00,26.63,80,100.0,-7.2294,-44.5561
Uruçuí,2026-04-15 15:00:00,30.92,57,98.0,-7.2294,-44.5561
Uruçuí,2026-04-15 18:00:00,30.11,59,91.0,-7.2294,-44.5561
Uruçuí,2026-04-15 21:00:00,26.45,76,0.0,-7.2294,-44.5561
Uruçuí,2026-04-16 00:00:00,24.97,79,0.0,-7.2294,-44.5561
Uruçuí,2026-04-16 03:00:00,24.07,81,0.0,-7.2294,-44.5561
Uruçuí,2026-04-16 06:00:00,24.01,82,22.0,-7.2294,-44.5561
Uruçuí,2026-04-16 09:00:00,23.01,90,54.0,-7.2294,-44.5561
Uruçuí,2026-04-16 12:00:00,26.75,78,97.0,-7.2294,-44.5561
Uruçuí,2026-04-16 15:00:00,28.35,72,100.0,-7.2294,-44.5561
Uruçuí,2026-04-16 18:00:00,28.98,69,100.0,-7.2294,-44.5561
Uruçuí,2026-04-16 21:00:00,25.68,82,84.0,-7.2294,-44.5561
Uruçuí,2026-04-17 00:00:00,24.46,84,61.0,-7.2294,-44.5561
Uruçuí,2026-04-17 03:00:00,23.37,89,0.0,-7.2294,-44.5561
Uruçuí,2026-04-17 06:00:00,22.11,96,72.0,-7.2294,-44.5561
Uruçuí,2026-04-17 09:00:00,22.06,97,61.0,-7.2294,-44.5561
Barreiras,2026-04-12 12:00:00,25.18,60,0.0,-12.1528,-44.99
Barreiras,2026-04-12 15:00:00,29.9,45,0.0,-12.1528,-44.99
Barreiras,2026-04-12 18:00:00,34.08,30,0.0,-12.1528,-44.99
Barreiras,2026-04-12 21:00:00,26.84,55,0.0,-12.1528,-44.99
Barreiras,2026-04-13 00:00:00,26.5,55,0.0,-12.1528,-44.99
Barreiras,2026-04-13 03:00:00,23.91,64,0.0,-12.1528,-44.99
Barreiras,2026-04-13 06:00:00,22.73,71,0.0,-12.1528,-44.99
Barreiras,2026-04-13 09:00:00,20.17,84,0.0,-12.1528,-44.99
Barreiras,2026-04-13 12:00:00,27.47,56,0.0,-12.1528,-44.99
Barreiras,2026-04-13 15:00:00,33.55,36,0.0,-12.1528,-44.99
Barreiras,2026-04-13 18:00:00,33.71,33,0.0,-12.1528,-44.99
Barreiras,2026-04-13 21:00:00,27.96,49,0.0,-12.1528,-44.99
Barreiras,2026-04-14 00:00:00,27.98,48,0.0,-12.1528,-44.99
Barreiras,2026-04-14 03:00:00,23.45,70,58.0,-12.1528,-44.99
Barreiras,2026-04-14 06:00:00,21.69,78,84.0,-12.1528,-44.99
Barreiras,2026-04-14 09:00:00,21.03,85,54.0,-12.1528,-44.99
Barreiras,2026-04-14 12:00:00,24.18,73,35.0,-12.1528,-44.99
Barreiras,2026-04-14 15:00:00,24.86,68,0.0,-12.1528,-44.99
Barreiras,2026-04-14 18:00:00,30.34,48,0.0,-12.1528,-44.99
Barreiras,2026-04-14 21:00:00,26.04,65,0.0,-12.1528,-44.99
Barreiras,2026-04-15 00:00:00,24.37,72,20.0,-12.1528,-44.99
Barreiras,2026-04-15 03:00:00,21.05,92,100.0,-12.1528,-44.99
Barreiras,2026-04-15 06:00:00,21.89,89,81.0,-12.1528,-44.99
Barreiras,2026-04-15 09:00:00,21.28,89,6.0,-12.1528,-44.99
Barreiras,2026-04-15 12:00:00,23.41,82,0.0,-12.1528,-44.99
Barreiras,2026-04-15 15:00:00,31.92,41,0.0,-12.1528,-44.99
Barreiras,2026-04-15 18:00:00,32.87,36,0.0,-12.1528,-44.99
Barreiras,2026-04-15 21:00:00,26.6,54,0.0,-12.1528,-44.99
Barreiras,2026-04-16 00:00:00,26.02,55,0.0,-12.1528,-44.99
Barreiras,2026-04-16 03:00:00,22.77,68,0.0,-12.1528,-44.99
Barreiras,2026-04-16 06:00:00,23.28,64,0.0,-12.1528,-44.99
Barreiras,2026-04-16 09:00:00,21.53,70,0.0,-12.1528,-44.99
Barreiras,2026-04-16 12:00:00,28.95,50,0.0,-12.1528,-44.99
Barreiras,2026-04-16 15:00:00,33.51,37,0.0,-12.1528,-44.99
Barreiras,2026-04-16 18:00:00,33.59,34,0.0,-12.1528,-44.99
Barreiras,2026-04-16 21:00:00,28.85,46,0.0,-12.1528,-44.99
Barreiras,2026-04-17 00:00:00,26.96,50,0.0,-12.1528,-44.99
Barreiras,2026-04-17 03:00:00,26.15,52,0.0,-12.1528,-44.99
Barreiras,2026-04-17 06:00:00,24.52,57,0.0,-12.1528,-44.99
Barreiras,2026-04-17 09:00:00,22.45,65,0.0,-12.1528,-44.99
Balsas,2026-04-12 12:00:00,23.64,80,0.0,-7.5325,-46.0356
Balsas,2026-04-12 15:00:00,27.65,66,0.0,-7.5325,-46.0356
Balsas,2026-04-12 18:00:00,28.85,68,0.0,-7.5325,-46.0356
Balsas,2026-04-12 21:00:00,26.61,73,0.0,-7.5325,-46.0356
Balsas,2026-04-13 00:00:00,24.74,74,0.0,-7.5325,-46.0356
Balsas,2026-04-13 03:00:00,23.58,80,0.0,-7.5325,-46.0356
Balsas,2026-04-13 06:00:00,22.77,82,0.0,-7.5325,-46.0356
Balsas,2026-04-13 09:00:00,22.83,81,11.0,-7.5325,-46.0356
Balsas,2026-04-13 12:00:00,25.17,80,0.0,-7.5325,-46.0356
Balsas,2026-04-13 15:00:00,30.42,59,100.0,-7.5325,-46.0356
Balsas,2026-04-13 18:00:00,29.32,65,80.0,-7.5325,-46.0356
Balsas,2026-04-13 21:00:00,26.84,75,0.0,-7.5325,-46.0356
Balsas,2026-04-14 00:00:00,25.87,74,0.0,-7.5325,-46.0356
Balsas,2026-04-14 03:00:00,23.68,84,0.0,-7.5325,-46.0356
Balsas,2026-04-14 06:00:00,22.78,88,0.0,-7.5325,-46.0356
Balsas,2026-04-14 09:00:00,22.16,89,0.0,-7.5325,-46.0356
Balsas,2026-04-14 12:00:00,27.18,73,55.0,-7.5325,-46.0356
Balsas,2026-04-14 15:00:00,31.03,53,100.0,-7.5325,-46.0356
Balsas,2026-04-14 18:00:00,28.85,63,71.0,-7.5325,-46.0356
Balsas,2026-04-14 21:00:00,26.42,75,0.0,-7.5325,-46.0356
Balsas,2026-04-15 00:00:00,24.22,83,0.0,-7.5325,-46.0356
Balsas,2026-04-15 03:00:00,23.29,86,0.0,-7.5325,-46.0356
Balsas,2026-04-15 06:00:00,22.6,89,0.0,-7.5325,-46.0356
Balsas,2026-04-15 09:00:00,22.05,93,50.0,-7.5325,-46.0356
Balsas,2026-04-15 12:00:00,27.31,73,31.0,-7.5325,-46.0356
Balsas,2026-04-15 15:00:00,30.21,61,100.0,-7.5325,-46.0356
Balsas,2026-04-15 18:00:00,29.92,62,100.0,-7.5325,-46.0356
Balsas,2026-04-15 21:00:00,25.3,85,97.0,-7.5325,-46.0356
Balsas,2026-04-16 00:00:00,23.84,90,80.0,-7.5325,-46.0356
Balsas,2026-04-16 03:00:00,23.08,91,0.0,-7.5325,-46.0356
Balsas,2026-04-16 06:00:00,23.11,90,0.0,-7.5325,-46.0356
Balsas,2026-04-16 09:00:00,22.08,95,100.0,-7.5325,-46.0356
Balsas,2026-04-16 12:00:00,26.09,82,100.0,-7.5325,-46.0356
Balsas,2026-04-16 15:00:00,30.09,62,100.0,-7.5325,-46.0356
Balsas,2026-04-16 18:00:00,29.56,66,100.0,-7.5325,-46.0356
Balsas,2026-04-16 21:00:00,24.81,88,100.0,-7.5325,-46.0356
Balsas,2026-04-17 00:00:00,23.75,92,100.0,-7.5325,-46.0356
Balsas,2026-04-17 03:00:00,22.97,94,52.0,-7.5325,-46.0356
Balsas,2026-04-17 06:00:00,22.52,95,70.0,-7.5325,-46.0356
Balsas,2026-04-17 09:00:00,21.82,96,76.0,-7.5325,-46.0356
Gurupi,2026-04-12 12:00:00,24.05,88,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 15:00:00,26.62,77,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 18:00:00,30.8,54,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 21:00:00,26.77,71,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 00:00:00,26.58,67,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 03:00:00,24.76,73,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 06:00:00,23.49,78,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 09:00:00,23.9,78,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 12:00:00,26.65,70,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 15:00:00,30.31,56,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 18:00:00,31.75,51,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 21:00:00,27.18,72,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 00:00:00,25.11,72,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 03:00:00,24.13,74,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 06:00:00,22.64,82,37.0,-11.7292,-49.0686
Gurupi,2026-04-14 09:00:00,21.98,88,85.0,-11.7292,-49.0686
Gurupi,2026-04-14 12:00:00,25.85,75,51.0,-11.7292,-49.0686
Gurupi,2026-04-14 15:00:00,30.4,55,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 18:00:00,32.04,49,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 21:00:00,28.15,66,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 00:00:00,27.04,66,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 03:00:00,25.19,72,35.0,-11.7292,-49.0686
Gurupi,2026-04-15 06:00:00,23.24,81,11.0,-11.7292,-49.0686
Gurupi,2026-04-15 09:00:00,22.17,85,37.0,-11.7292,-49.0686
Gurupi,2026-04-15 12:00:00,26.45,73,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 15:00:00,30.95,55,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 18:00:00,29.12,68,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 21:00:00,26.51,75,33.0,-11.7292,-49.0686
Gurupi,2026-04-16 00:00:00,24.8,74,13.0,-11.7292,-49.0686
Gurupi,2026-04-16 03:00:00,24.78,72,0.0,-11.7292,-49.0686
Gurupi,2026-04-16 06:00:00,22.53,87,95.0,-11.7292,-49.0686
Gurupi,2026-04-16 09:00:00,21.88,90,87.0,-11.7292,-49.0686
Gurupi,2026-04-16 12:00:00,25.91,76,62.0,-11.7292,-49.0686
Gurupi,2026-04-16 15:00:00,31.15,53,0.0,-11.7292,-49.0686
Gurupi,2026-04-16 18:00:00,32.5,49,0.0,-11.7292,-49.0686
Gurupi,2026-04-16 21:00:00,27.85,63,0.0,-11.7292,-49.0686
Gurupi,2026-04-17 00:00:00,25.19,67,0.0,-11.7292,-49.0686
Gurupi,2026-04-17 03:00:00,25.11,67,0.0,-11.7292,-49.0686
Gurupi,2026-04-17 06:00:00,23.93,72,0.0,-11.7292,-49.0686
Gurupi,2026-04-17 09:00:00,21.96,87,100.0,-11.7292,-49.0686
Uruçuí,2026-04-13 12:00:00,25.19,69,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 15:00:00,29.5,55,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 18:00:00,33.32,41,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 21:00:00,28.54,63,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 00:00:00,26.2,68,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 03:00:00,24.37,76,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 06:00:00,24.19,80,20.0,-7.2294,-44.5561
Uruçuí,2026-04-14 09:00:00,22.69,90,61.0,-7.2294,-44.5561
Uruçuí,2026-04-14 12:00:00,26.14,80,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 15:00:00,28.96,61,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 18:00:00,29.33,62,80.0,-7.2294,-44.5561
Uruçuí,2026-04-14 21:00:00,26.37,77,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 00:00:00,24.66,83,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 03:00:00,23.11,93,100.0,-7.2294,-44.5561
Uruçuí,2026-04-15 06:00:00,22.77,94,100.0,-7.2294,-44.5561
Uruçuí,2026-04-15 09:00:00,22.37,94,93.0,-7.2294,-44.5561
Uruçuí,2026-04-15 12:00:00,27.77,72,100.0,-7.2294,-44.5561
Uruçuí,2026-04-15 15:00:00,28.55,71,100.0,-7.2294,-44.5561
Uruçuí,2026-04-15 18:00:00,29.5,67,100.0,-7.2294,-44.5561
Uruçuí,2026-04-15 21:00:00,25.43,83,100.0,-7.2294,-44.5561
Uruçuí,2026-04-16 00:00:00,24.15,85,80.0,-7.2294,-44.5561
Uruçuí,2026-04-16 03:00:00,23.31,88,0.0,-7.2294,-44.5561
Uruçuí,2026-04-16 06:00:00,22.77,93,84.0,-7.2294,-44.5561
Uruçuí,2026-04-16 09:00:00,21.98,96,100.0,-7.2294,-44.5561
Uruçuí,2026-04-16 12:00:00,27.36,76,80.0,-7.2294,-44.5561
Uruçuí,2026-04-16 15:00:00,30.03,62,91.0,-7.2294,-44.5561
Uruçuí,2026-04-16 18:00:00,31.02,57,100.0,-7.2294,-44.5561
Uruçuí,2026-04-16 21:00:00,26.79,77,24.0,-7.2294,-44.5561
Uruçuí,2026-04-17 00:00:00,24.66,85,0.0,-7.2294,-44.5561
Uruçuí,2026-04-17 03:00:00,23.62,89,0.0,-7.2294,-44.5561
Uruçuí,2026-04-17 06:00:00,22.48,96,100.0,-7.2294,-44.5561
Uruçuí,2026-04-17 09:00:00,22.11,97,100.0,-7.2294,-44.5561
Uruçuí,2026-04-17 12:00:00,27.25,78,100.0,-7.2294,-44.5561
Uruçuí,2026-04-17 15:00:00,28.54,72,100.0,-7.2294,-44.5561
Uruçuí,2026-04-17 18:00:00,28.76,72,100.0,-7.2294,-44.5561
Uruçuí,2026-04-17 21:00:00,26.44,79,23.0,-7.2294,-44.5561
Uruçuí,2026-04-18 00:00:00,24.91,85,59.0,-7.2294,-44.5561
Uruçuí,2026-04-18 03:00:00,23.75,87,0.0,-7.2294,-44.5561
Uruçuí,2026-04-18 06:00:00,22.65,94,61.0,-7.2294,-44.5561
Uruçuí,2026-04-18 09:00:00,22.0,97,100.0,-7.2294,-44.5561
Barreiras,2026-04-13 12:00:00,24.37,69,0.0,-12.1528,-44.99
Barreiras,2026-04-13 15:00:00,29.52,52,0.0,-12.1528,-44.99
Barreiras,2026-04-13 18:00:00,30.77,46,0.0,-12.1528,-44.99
Barreiras,2026-04-13 21:00:00,25.96,63,0.0,-12.1528,-44.99
Barreiras,2026-04-14 00:00:00,25.85,61,0.0,-12.1528,-44.99
Barreiras,2026-04-14 03:00:00,23.21,71,0.0,-12.1528,-44.99
Barreiras,2026-04-14 06:00:00,22.52,79,40.0,-12.1528,-44.99
Barreiras,2026-04-14 09:00:00,21.9,86,75.0,-12.1528,-44.99
Barreiras,2026-04-14 12:00:00,22.5,86,67.0,-12.1528,-44.99
Barreiras,2026-04-14 15:00:00,22.97,85,0.0,-12.1528,-44.99
Barreiras,2026-04-14 18:00:00,28.63,59,0.0,-12.1528,-44.99
Barreiras,2026-04-14 21:00:00,24.69,74,3.0,-12.1528,-44.99
Barreiras,2026-04-15 00:00:00,21.4,91,91.0,-12.1528,-44.99
Barreiras,2026-04-15 03:00:00,20.33,95,69.0,-12.1528,-44.99
Barreiras,2026-04-15 06:00:00,20.37,95,40.0,-12.1528,-44.99
Barreiras,2026-04-15 09:00:00,21.19,92,0.0,-12.1528,-44.99
Barreiras,2026-04-15 12:00:00,21.86,91,0.0,-12.1528,-44.99
Barreiras,2026-04-15 15:00:00,26.91,65,0.0,-12.1528,-44.99
Barreiras,2026-04-15 18:00:00,33.07,40,0.0,-12.1528,-44.99
Barreiras,2026-04-15 21:00:00,26.72,59,0.0,-12.1528,-44.99
Barreiras,2026-04-16 00:00:00,25.26,64,0.0,-12.1528,-44.99
Barreiras,2026-04-16 03:00:00,23.14,72,0.0,-12.1528,-44.99
Barreiras,2026-04-16 06:00:00,23.14,69,0.0,-12.1528,-44.99
Barreiras,2026-04-16 09:00:00,20.84,78,0.0,-12.1528,-44.99
Barreiras,2026-04-16 12:00:00,28.16,54,0.0,-12.1528,-44.99
Barreiras,2026-04-16 15:00:00,32.99,40,0.0,-12.1528,-44.99
Barreiras,2026-04-16 18:00:00,31.34,47,0.0,-12.1528,-44.99
Barreiras,2026-04-16 21:00:00,28.16,51,0.0,-12.1528,-44.99
Barreiras,2026-04-17 00:00:00,26.33,58,0.0,-12.1528,-44.99
